Time,Latitude,Longitude,Unit,Operator,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size Of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,Data Technology Reporting,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap
2025-11-08 20:24:52.937000-05:00,41.697943,-86.234492,QualiPoc_361786,AT&T,9.093,3.716,4038.182992465016,947.0,1261.0,234.69230461242773,61.0,1875.736,2,Android 14 - WebView 117.0.5938.60,Page download completed,76,0,1,enhancedphone,,10.4.148.124,23.54.78.167,tiktok.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"5G EN-DC, LTE, LTE 2CCA, LTE 3CCA",AT&T,NR-NSA,,Bowl
2025-11-08 20:25:19.118000-05:00,41.698836,-86.233409,QualiPoc_396840,Verizon,,,,122.0,382.0,84.51259380377284,15.0,,1,Android 14 - WebView 117.0.5938.60,Page download completed,70,0,14,VZWINTERNET,,10.12.105.30,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Failed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6135.0,Bowl
2025-11-08 20:25:19.280000-05:00,41.697936,-86.234495,QualiPoc_361786,AT&T,25.198,11.427,775.5218342522096,7703.0,11520.0,79.07700566520468,108.0,1107.736,2,Android 14 - WebView 117.0.5938.60,Page download completed,19,0,0,enhancedphone,,10.4.148.124,23.215.15.224,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"5G EN-DC, LTE, LTE 3CCA, LTE 4CCA",AT&T,LTE,,Bowl
2025-11-08 20:25:30.876000-05:00,41.698836,-86.233372,QualiPoc_619529,T-Mobile,2.654,0.359,97222.1281337048,233.0,382.0,1953.5024608837696,43.0,4362.843,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:25:34.160000-05:00,41.698837,-86.233379,QualiPoc_619529,T-Mobile,2.004,1.002,12150.5469061876,280.0,463.0,1266.9970161977833,42.0,1521.856,1,Android 14 - WebView 117.0.5938.60,Page download completed,9,0,1,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:7700:0000:003A:0000:0001:9765:2C9F,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:25:36.531000-05:00,41.698837,-86.23341,QualiPoc_396840,Verizon,16.232,1.484,29301.75202156336,546.0,5742.0,506.5446182543662,108.0,5435.475,1,Android 14 - WebView 117.0.5938.60,Page download completed,237,0,47,VZWINTERNET,,10.12.105.30,23.197.14.4,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6135.0,Bowl
2025-11-08 20:25:38.404000-05:00,41.697936,-86.234496,QualiPoc_361786,AT&T,17.921,14.039,674.2497328869575,356.0,1297.0,70.170169885225,66.0,1183.224,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2A03:2880:F35A:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"LTE 3CCA, LTE 4CCA, LTE, LTE 2CCA",AT&T,LTE,,Bowl
2025-11-08 20:25:40.088000-05:00,41.698835,-86.233414,QualiPoc_396840,Verizon,2.409,0.758,17028.26385224272,679.0,849.0,1033.8669824475098,86.0,1613.428,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,5,VZWINTERNET,,10.12.105.30,23.32.45.79,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6135.0,Bowl
2025-11-08 20:25:41.552000-05:00,41.698836,-86.233379,QualiPoc_619529,T-Mobile,6.086,2.157,8396.49884098288,485.0,652.0,407.228900925585,65.0,2263.906,2,Android 14 - WebView 117.0.5938.60,Page download completed,85,0,3,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:7700:0000:003A:0000:0001:1736:4E93,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:25:44.630000-05:00,41.698835,-86.233376,QualiPoc_619529,T-Mobile,1.866,1.658,4763.444019938527,123.0,214.0,581.4746447150186,54.0,987.223,2,Android 14 - WebView 117.0.5938.60,Page download completed,20,0,0,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:F8B0:4009:0818:0000:0000:0000:200E,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:25:45.920000-05:00,41.698835,-86.233412,QualiPoc_396840,Verizon,4.684,1.375,15451.968,347.0,574.0,646.7734472412715,63.0,2655.807,1,Android 14 - WebView 117.0.5938.60,Page download completed,95,0,2,VZWINTERNET,,10.12.105.30,69.147.65.252,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6135.0,Bowl
2025-11-08 20:25:48.705000-05:00,41.697936,-86.234497,QualiPoc_361786,AT&T,9.147,6.16,933.696041902384,2136.0,2914.0,113.97657518262989,71.0,718.946,2,Android 14 - WebView 117.0.5938.60,Page download completed,21,0,2,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2607:F8B0:4009:080A:0000:0000:0000:2004,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"LTE, LTE 2CCA, LTE 3CCA",AT&T,LTE,,Bowl
2025-11-08 20:25:49.258000-05:00,41.698834,-86.233376,QualiPoc_619529,T-Mobile,3.397,2.746,3179.865986890024,324.0,450.0,378.1153694794258,56.0,1091.489,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:25:52.552000-05:00,41.698837,-86.23338,QualiPoc_619529,T-Mobile,2.028,1.293,4905.168683298104,471.0,603.0,598.776313563418,65.0,792.799,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:F8B0:4009:0818:0000:0000:0000:2004,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:25:55.449000-05:00,41.698844,-86.233415,QualiPoc_396840,Verizon,8.299,0.27,267037.9555555552,623.0,777.0,1182.6524865207616,81.0,9012.531,2,Android 14 - WebView 117.0.5938.60,Page download completed,405,1,43,VZWINTERNET,,10.12.105.30,146.75.82.132,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6135.0,Bowl
2025-11-08 20:26:00.957000-05:00,41.698832,-86.233411,QualiPoc_396840,Verizon,4.271,0.241,202170.5892116184,434.0,540.0,1645.2684668914258,69.0,6090.389,1,Android 14 - WebView 117.0.5938.60,Page download completed,79,2,13,VZWINTERNET,,10.12.105.30,23.52.42.146,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Wi-Fi 6,Wi-Fi,6135.0,Bowl
2025-11-08 20:26:02.003000-05:00,41.698838,-86.23338,QualiPoc_619529,T-Mobile,8.153,1.889,15871.70354685016,267.0,431.0,483.2148324036172,55.0,3747.706,1,Android 14 - WebView 117.0.5938.60,Page download completed,120,0,13,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:7700:0000:003A:0000:0001:924B:4E85,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:26:08.733000-05:00,41.698837,-86.23338,QualiPoc_619529,T-Mobile,5.444,0.624,73900.5,301.0,453.0,1154.4585004998926,61.0,5764.239,1,Android 14 - WebView 117.0.5938.60,Page download completed,249,2,52,fast.t-mobile.com,,192.0.0.2,192.0.0.30,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:26:11.500000-05:00,41.698836,-86.233379,QualiPoc_619529,T-Mobile,1.509,0.686,16574.997084548082,324.0,509.0,1570.1291183540725,64.0,1421.306,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,5,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2600:1407:3C00:002E:0000:0000:17C8:9CD6,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:26:12.496000-05:00,41.697939,-86.234495,QualiPoc_361786,AT&T,22.538,5.475,5484.760547945208,399.0,654.0,169.17376899402345,84.0,3753.633,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,enhancedphone,,10.4.148.124,151.101.146.133,247sports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"LTE, LTE 2CCA, LTE 3CCA",AT&T,LTE,,Bowl
2025-11-08 20:26:18.834000-05:00,41.698837,-86.233375,QualiPoc_619529,T-Mobile,6.034,1.154,27025.02599653376,371.0,480.0,685.3271264626464,80.0,3898.36,1,Android 14 - WebView 117.0.5938.60,Page download completed,247,0,7,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2001:4998:0064:0800:0000:0000:0000:6000,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:26:23.903000-05:00,41.69884,-86.233371,QualiPoc_619529,T-Mobile,3.803,0.235,269416.8510638296,223.0,329.0,2225.988713277646,35.0,7914.12,2,Android 14 - WebView 117.0.5938.60,Page download completed,388,1,39,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:7700:0000:003A:0000:0001:924B:4E84,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:26:31.188000-05:00,41.698845,-86.233369,QualiPoc_619529,T-Mobile,6.127,0.712,67772.64044943816,260.0,472.0,1044.7668513324804,43.0,6031.765,1,Android 14 - WebView 117.0.5938.60,Page download completed,75,1,13,fast.t-mobile.com,,2607:FB90:BB90:0506:8D12:B588:218E:12F6,2607:7700:0000:003A:0000:0001:9765:815B,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,T-Mobile,NR,,Bowl
2025-11-08 20:26:52.411000-05:00,41.697941,-86.234495,QualiPoc_361786,AT&T,38.788,5.395,9840.10824837816,323.0,630.0,170.0355151838662,35.0,6635.923,1,Android 14 - WebView 117.0.5938.60,Page download completed,254,1,51,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2600:141F:4000:058A:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,LTE,AT&T,LTE,,Bowl
2025-11-08 20:27:03.676000-05:00,41.697941,-86.234495,QualiPoc_361786,AT&T,,,,,,,,,0,Android 14 - WebView 117.0.5938.60,Page download completed,0,0,0,enhancedphone,,10.4.148.124,75.2.29.249,espn.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Failed,Bowl,a0654bd3,LTE,AT&T,LTE,,Bowl
2025-11-08 20:27:38.265000-05:00,41.697941,-86.234504,QualiPoc_361786,AT&T,33.359,7.914,3905.322213798336,350.0,1651.0,119.31666567836815,73.0,3863.34,1,Android 14 - WebView 117.0.5938.60,Page download completed,192,1,8,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"LTE, LTE 2CCA, LTE 3CCA, LTE 4CCA",AT&T,LTE,,Bowl
2025-11-08 20:27:54.991000-05:00,41.697942,-86.234501,QualiPoc_361786,AT&T,15.507,5.662,2875.345814199928,1516.0,2461.0,154.53577590396583,32.0,2035.026,2,Android 14 - WebView 117.0.5938.60,Page download completed,304,0,26,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2600:141F:4000:0004:0000:0000:17C1:C255,foxsports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"5G EN-DC, LTE, LTE 2CCA",AT&T,LTE,,Bowl
2025-11-08 20:28:23.607000-05:00,41.697941,-86.234498,QualiPoc_361786,AT&T,27.478,4.747,8893.75015799456,421.0,593.0,191.6992114849912,52.0,5277.329,1,Android 14 - WebView 117.0.5938.60,Page download completed,64,0,10,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2600:9000:2049:6000:0004:4E9E:0800:93A1,bleacherreport.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"LTE 4CCA, LTE 3CCA, LTE 2CCA, LTE",AT&T,LTE,,Bowl
2025-11-08 20:28:27.641000-05:00,41.698842,-86.233377,QualiPoc_619529,T-Mobile,4.31,0.801,37979.26591760296,300.0,395.0,944.4427335007626,106.0,3802.674,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,5,fast.t-mobile.com,,10.12.241.207,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:30.769000-05:00,41.698842,-86.233378,QualiPoc_619529,T-Mobile,1.819,0.948,12072.27004219408,343.0,403.0,1372.3331593811429,74.0,1430.564,1,Android 14 - WebView 117.0.5938.60,Page download completed,9,0,1,fast.t-mobile.com,,10.12.241.207,199.232.72.159,x.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:36.382000-05:00,41.698843,-86.23338,QualiPoc_619529,T-Mobile,4.336,0.077,512370.5974025976,794.0,893.0,1436.749223877539,24.0,4931.567,2,Android 14 - WebView 117.0.5938.60,Page download completed,177,0,8,fast.t-mobile.com,,10.12.241.207,23.209.94.71,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:39.913000-05:00,41.698843,-86.23338,QualiPoc_619529,T-Mobile,2.257,1.796,4760.093541202672,221.0,386.0,565.9407410859541,25.0,1068.641,2,Android 14 - WebView 117.0.5938.60,Page download completed,20,0,0,fast.t-mobile.com,,10.12.241.207,142.251.34.238,youtube.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:43.484000-05:00,41.698842,-86.23338,QualiPoc_619529,T-Mobile,2.44,2.051,4190.061433447096,226.0,359.0,547.8066865208878,54.0,1074.227,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,fast.t-mobile.com,,10.12.241.207,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:47.029000-05:00,41.698841,-86.23338,QualiPoc_619529,T-Mobile,2.281,1.379,4357.124413372176,582.0,867.0,531.8738952592461,150.0,751.057,2,Android 14 - WebView 117.0.5938.60,Page download completed,19,0,2,fast.t-mobile.com,,10.12.241.207,142.250.191.227,google.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:50.676000-05:00,41.698842,-86.233379,QualiPoc_619529,T-Mobile,2.509,0.263,111030.6920152088,394.0,513.0,1923.6826683081445,170.0,3650.134,1,Android 14 - WebView 117.0.5938.60,Page download completed,115,0,13,fast.t-mobile.com,,10.12.241.207,146.75.82.133,247sports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:56.838000-05:00,41.698841,-86.233378,QualiPoc_619529,T-Mobile,4.884,0.527,86677.616698292,288.0,510.0,1288.9649791955665,30.0,5709.888,1,Android 14 - WebView 117.0.5938.60,Page download completed,248,2,52,fast.t-mobile.com,,10.12.241.207,2.16.234.41,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:28:59.968000-05:00,41.69885,-86.23338,QualiPoc_619529,T-Mobile,1.825,1.188,5846.160410416656,411.0,567.0,713.6427754103535,73.0,868.155,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,5,fast.t-mobile.com,,10.12.241.207,23.32.45.79,espn.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:29:12.164000-05:00,41.698849,-86.233379,QualiPoc_619529,T-Mobile,10.913,2.422,12834.04459124688,347.0,544.0,365.72919804216895,18.0,3885.507,1,Android 14 - WebView 117.0.5938.60,Page download completed,264,0,7,fast.t-mobile.com,,10.12.241.207,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:29:16.440000-05:00,41.698846,-86.233381,QualiPoc_619529,T-Mobile,2.987,0.178,250444.3595505616,315.0,573.0,2244.960470168115,121.0,5572.387,2,Android 14 - WebView 117.0.5938.60,Page download completed,349,1,38,fast.t-mobile.com,,10.12.241.207,146.75.82.132,foxsports.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:29:20.073000-05:00,41.698846,-86.233381,QualiPoc_619529,T-Mobile,2.36,0.184,228929.3043478264,228.0,338.0,2555.6495014289258,18.0,5265.374,1,Android 14 - WebView 117.0.5938.60,Page download completed,74,2,13,fast.t-mobile.com,,10.12.241.207,23.52.42.154,bleacherreport.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,64957d65,NaN,Wi-Fi 6,NR,6055.0,Bowl
2025-11-08 20:29:21.757000-05:00,41.697945,-86.234507,QualiPoc_361786,AT&T,22.443,3.693,5757.105875981584,4195.0,5202.0,152.7386968867705,411.0,2657.624,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,enhancedphone,,2600:0381:9604:5BF4:A9EF:D3ED:0739:472B,2A03:2880:F35A:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,"LTE 4CCA, LTE 3CCA, 5G EN-DC, LTE, LTE 2CCA",AT&T,NR-NSA,,Bowl
2025-11-08 20:30:26.289000-05:00,41.698452,-86.2334,QualiPoc_396840,Verizon,28.047,1.445,17075.06159169552,286.0,23082.0,606.8703326491035,35.0,3084.183,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,100.104.87.70,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 20:30:32.036000-05:00,41.698453,-86.233395,QualiPoc_396840,Verizon,4.605,2.909,3448.951529735304,668.0,905.0,372.9389297541113,129.0,1254.125,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,100.104.87.70,146.75.40.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 20:30:49.675000-05:00,41.697939,-86.234511,QualiPoc_361786,AT&T,3.692,0.652,42419.68098159512,395.0,501.0,1060.356715216709,92.0,3457.204,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,enhancedphone,,10.12.22.147,57.144.204.192,instagram.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,5975.0,Bowl
2025-11-08 20:30:50.474000-05:00,41.698453,-86.233394,QualiPoc_396840,Verizon,17.299,11.726,919.261129114784,1022.0,1192.0,81.67259316228046,61.0,1347.407,2,Android 14 - WebView 117.0.5938.60,Page download completed,40,0,1,VZWINTERNET,,100.104.87.70,23.51.25.202,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 20:30:53.942000-05:00,41.697939,-86.234511,QualiPoc_361786,AT&T,3.112,1.926,5287.784008307376,422.0,633.0,599.4200895009639,126.0,1273.034,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,enhancedphone,,10.12.22.147,199.232.72.159,x.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,5975.0,Bowl
2025-11-08 20:30:54.102000-05:00,41.698453,-86.233394,QualiPoc_396840,Verizon,2.474,2.213,3148.1884807178003,143.0,255.0,384.3013937528242,42.0,870.87,2,Android 14 - WebView 117.0.5938.60,Page download completed,19,0,0,VZWINTERNET,,2600:1008:B044:877E:DD55:7D93:5E2B:F68D,2607:F8B0:4009:081C:0000:0000:0000:200E,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 20:31:00.075000-05:00,41.697939,-86.23451,QualiPoc_361786,AT&T,4.878,1.108,16285.50180505416,993.0,1214.0,600.0211752587852,124.0,2255.542,2,Android 14 - WebView 117.0.5938.60,Page download completed,85,0,1,enhancedphone,,10.12.22.147,23.220.206.136,tiktok.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,5975.0,Bowl
2025-11-08 20:31:04.166000-05:00,41.697943,-86.234516,QualiPoc_361786,AT&T,2.942,1.939,4687.005673027335,600.0,763.0,564.5738907442744,109.0,1136.013,3,Android 14 - WebView 117.0.5938.60,Page download completed,26,1,1,enhancedphone,,10.12.22.147,142.251.34.238,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,5975.0,Bowl
2025-11-08 20:31:07.076000-05:00,41.697943,-86.234516,QualiPoc_361786,AT&T,1.662,1.447,6158.977194194888,53.0,135.0,794.6643592494521,16.0,1114.005,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,enhancedphone,,10.12.22.147,57.144.204.6,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,5975.0,Bowl
2025-11-08 20:31:07.686000-05:00,41.698454,-86.233391,QualiPoc_396840,Verizon,12.45,8.488,1075.03675777568,1764.0,2638.0,115.16551482371776,33.0,1140.614,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,VZWINTERNET,,2600:1008:B044:877E:DD55:7D93:5E2B:F68D,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
2025-11-08 20:31:10.665000-05:00,41.697945,-86.234516,QualiPoc_361786,AT&T,2.351,1.359,4705.196334703384,816.0,945.0,574.3660607523916,128.0,799.297,2,Android 14 - WebView 117.0.5938.60,Page download completed,25,0,2,enhancedphone,,10.12.22.147,142.250.191.196,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,a0654bd3,NaN,Wi-Fi 6,LTE,5975.0,Bowl
2025-11-08 20:31:13.882000-05:00,41.698454,-86.233394,QualiPoc_396840,Verizon,5.024,2.835,1777.5293195652318,1745.0,1955.0,216.9835758377422,52.0,629.912,2,Android 14 - WebView 117.0.5938.60,Page download completed,20,0,2,VZWINTERNET,,2600:1008:B044:877E:DD55:7D93:5E2B:F68D,2607:F8B0:4009:080B:0000:0000:0000:2004,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,NaN,Verizon,NR-NSA,,Bowl
