Time,Latitude,Longitude,Collection,Unit,Operator,Technology,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap,carrier_original
2026-02-26 12:04:41.298000-05:00,41.698861,-86.234464,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.992,1.63,5781.293610203064,96.0,195.0,705.7227760736201,35.0,1177.936,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:04:42.914000-05:00,41.698854,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,5G NR,3.049,1.619,21905.57767090616,293.0,1427.0,2674.01692306208,64.0,4433.135,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:04:42.914000-05:00,41.698854,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.049,1.619,21905.57767090616,293.0,1427.0,2674.01692306208,64.0,4433.135,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:04:45.881000-05:00,41.698861,-86.234463,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.428,2.997,26797.92690084904,183.0,358.0,3271.2315179763086,28.0,10039.174,1,Android 14 - WebView 117.0.5938.60,Page download completed,243,2,53,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2600:1407:3C00:0988:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:04:47.956000-05:00,41.698854,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.885,2.999,10479.32121523352,606.0,815.0,1279.2161189146386,52.0,3928.442,2,Android 16 - WebView 134.0.6998.135,Page download completed,194,0,9,enhancedphone,,10.148.63.55,23.213.53.135,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:04:49.633000-05:00,41.698861,-86.234463,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.624,2.234,8584.45294819304,112.0,231.0,1047.9075159467286,27.0,2397.21,1,Android 14 - WebView 117.0.5938.60,Page download completed,111,0,7,VZWINTERNET,,2600:1008:B013:BF9F:7849:135F:2F5D:5FD2,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:04:52.508000-05:00,41.698854,-86.234443,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.257,2.58,3859.827165991776,370.0,547.0,471.17020954457325,105.0,1244.794,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:04:57.949000-05:00,41.698852,-86.234441,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.193,3.525,23495.29330163632,396.0,635.0,2868.0770722517773,70.0,10352.611,1,Android 16 - WebView 134.0.6998.135,Page download completed,258,0,67,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2600:1405:D400:0282:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:05:02.863000-05:00,41.698852,-86.234441,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,3.67,3.167,10811.73547491456,295.0,508.0,1319.7923039351074,52.0,4280.097,1,Android 16 - WebView 134.0.6998.135,Page download completed,251,2,35,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:06:52.120000-05:00,41.698859,-86.234464,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.492,1.966,24384.759267715683,260.0,505.0,2976.650917154121,76.0,5992.546,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,10.12.217.172,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6695.0,Bowl,Verizon
2026-02-26 12:06:56.426000-05:00,41.698861,-86.234462,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.17,2.649,9623.51188063552,383.0,481.0,1174.7442283644727,36.0,3186.583,2,Android 14 - WebView 117.0.5938.60,Page download completed,129,0,2,VZWINTERNET,,10.12.217.172,23.213.53.150,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6695.0,Bowl,Verizon
2026-02-26 12:06:59.327000-05:00,41.698858,-86.234462,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,1.659,1.122,8398.00359067064,157.0,357.0,1025.1460491867188,18.0,1177.819,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,10.12.217.172,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6695.0,Bowl,Verizon
2026-02-26 12:07:06.769000-05:00,41.698857,-86.234461,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,6.207,5.721,13844.55201572736,344.0,501.0,1690.009258652334,37.0,9900.588,1,Android 14 - WebView 117.0.5938.60,Page download completed,224,2,47,VZWINTERNET,,10.12.217.172,104.119.185.177,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6695.0,Bowl,Verizon
2026-02-26 12:07:09.020000-05:00,41.698868,-86.233372,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,1.947,1.45,65123.2501393256,225.0,445.0,7949.658539870693,40.0,11803.653,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:07:11.586000-05:00,41.698856,-86.234462,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.565,3.242,9172.99540186352,196.0,295.0,1119.7521061458983,58.0,3717.362,1,Android 14 - WebView 117.0.5938.60,Page download completed,172,0,9,VZWINTERNET,,10.12.217.172,69.147.65.252,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Wi-Fi 6,LTE,6695.0,Bowl,Verizon
2026-02-26 12:07:18.416000-05:00,41.698853,-86.233376,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,8.273,7.648,2846.46398529704,382.0,624.0,347.4686754298506,33.0,2721.219,2,Android 14 - WebView 117.0.5938.60,Page download completed,102,0,2,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2607:7700:0000:003A:0000:0001:1733:195E,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:07:21.685000-05:00,41.69885,-86.233376,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.136,1.848,5004.78100423644,92.0,261.0,610.9354919169375,35.0,1156.105,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:07:26.278000-05:00,41.69885,-86.233376,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.465,3.105,25669.3018678952,231.0,358.0,3133.459452999199,37.0,9962.897,1,Android 14 - WebView 117.0.5938.60,Page download completed,221,0,47,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:07:36.026000-05:00,41.698847,-86.233378,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,8.627,7.798,3315.74249922488,622.0,809.0,404.75359767728906,101.0,3232.019,1,Android 14 - WebView 117.0.5938.60,Page download completed,152,0,4,fast.t-mobile.com,,2607:FB90:BB2F:4A51:D940:E323:4D5D:8356,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:09:13.058000-05:00,41.698846,-86.233357,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.407,2.096,18664.69860117352,116.0,297.0,2278.3999843451857,23.0,4890.139,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:09:17.220000-05:00,41.698848,-86.233356,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.039,2.3,11662.21284185912,597.0,741.0,1423.6115828804395,37.0,3352.89,2,Android 14 - WebView 117.0.5938.60,Page download completed,127,0,2,fast.t-mobile.com,,10.12.79.156,23.64.114.199,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:09:21.603000-05:00,41.698848,-86.233356,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.219,2.787,3403.324131061408,280.0,435.0,415.4455255426983,40.0,1185.635,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:09:27.932000-05:00,41.698847,-86.233358,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.201,4.724,16734.85350866512,342.0,453.0,2042.8279711976077,58.0,9881.927,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,2,47,fast.t-mobile.com,,10.12.79.156,104.119.185.177,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:09:32.630000-05:00,41.698846,-86.233363,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.568,2.978,8785.209427257201,481.0,569.0,1072.4135194551757,35.0,3270.295,1,Android 14 - WebView 117.0.5938.60,Page download completed,157,0,7,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:09:39.480000-05:00,41.698859,-86.234644,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.241,1.7,20086.50253813144,300.0,545.0,2451.962316176475,68.0,4268.376,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:09:43.187000-05:00,41.698876,-86.234706,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.354,2.858,33072.5096978608,185.0,503.0,4037.171221680371,39.0,11815.153,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:09:44.771000-05:00,41.698859,-86.234644,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.153,3.283,9597.88865454664,553.0,787.0,1171.617696752207,53.0,3938.735,2,Android 16 - WebView 134.0.6998.135,Page download completed,197,0,10,enhancedphone,,10.148.63.55,23.192.220.218,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:09:48.701000-05:00,41.698859,-86.234643,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.792,2.312,4317.433093392072,204.0,374.0,527.0311824178203,52.0,1247.74,2,Android 16 - WebView 134.0.6998.135,Page download completed,60,0,11,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:09:49.085000-05:00,41.698875,-86.234706,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,4.756,4.227,7207.246903040625,303.0,422.0,879.7906316536553,29.0,3808.128,2,Android 14 - WebView 117.0.5938.60,Page download completed,139,0,6,VZWINTERNET,,100.71.235.190,23.51.25.152,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:09:52.264000-05:00,41.698875,-86.234706,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.03,1.63,5703.848296441503,197.0,315.0,696.2692916027607,32.0,1162.157,2,Android 14 - WebView 117.0.5938.60,Page download completed,59,0,11,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:09:53.864000-05:00,41.698859,-86.234643,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.014,3.34,24871.03511905824,347.0,657.0,3036.014104603291,73.0,10383.654,1,Android 16 - WebView 134.0.6998.135,Page download completed,263,2,73,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2600:1405:D400:0282:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:09:56.684000-05:00,41.698874,-86.234706,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,3.264,2.822,28346.91015658048,243.0,362.0,3460.3121816309376,31.0,9999.361,1,Android 14 - WebView 117.0.5938.60,Page download completed,238,2,47,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:09:59.057000-05:00,41.698859,-86.234642,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.064,3.385,10724.67180539472,421.0,681.0,1309.1661281388476,66.0,4537.884,1,Android 16 - WebView 134.0.6998.135,Page download completed,308,0,35,enhancedphone,,2600:0382:AC07:8D8F:5872:2627:475E:6A69,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,AT&T,NR-NSA,,Bowl,AT&T
2026-02-26 12:10:00.781000-05:00,41.698874,-86.234706,20260226_preGame_Bowl,QualiPoc_396840,Verizon,LTE,2.95,2.657,9860.17470080608,152.0,272.0,1203.6340474454296,30.0,3274.809,1,Android 14 - WebView 117.0.5938.60,Page download completed,166,0,8,VZWINTERNET,,2600:1008:B013:BF9F:31FC:AB61:BB5C:0E4C,2001:4998:0060:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Bowl,7c36e7df,Verizon,NR-NSA,,Bowl,Verizon
2026-02-26 12:11:42.749000-05:00,41.698875,-86.233092,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.252,1.718,20966.49013931608,189.0,418.0,2559.3918255238677,31.0,4502.564,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,10.12.79.156,57.144.204.192,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:11:47.174000-05:00,41.698869,-86.233101,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.296,2.54,11715.172227296482,514.0,730.0,1430.072357898623,74.0,3719.561,2,Android 14 - WebView 117.0.5938.60,Page download completed,128,0,2,fast.t-mobile.com,,10.12.79.156,23.64.114.197,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:11:51.385000-05:00,41.698868,-86.233101,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.03,2.628,3559.646377199896,283.0,397.0,434.5275786006465,72.0,1169.345,2,Android 14 - WebView 117.0.5938.60,Page download completed,58,0,9,fast.t-mobile.com,,10.12.79.156,57.144.204.6,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:11:58.754000-05:00,41.698868,-86.233101,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,6.241,5.731,13795.20642193088,247.0,478.0,1683.9846476400294,61.0,9882.538,1,Android 14 - WebView 117.0.5938.60,Page download completed,228,2,47,fast.t-mobile.com,,10.12.79.156,104.119.185.177,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:12:01.305000-05:00,41.698866,-86.234637,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.392,1.007,77413.91273462656,119.0,311.0,9449.948020109236,25.0,9744.484,2,Android 16 - WebView 134.0.6998.135,Page download completed,33,0,4,enhancedphone,,10.12.130.233,57.144.204.192,instagram.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6315.0,Bowl,AT&T
2026-02-26 12:12:03.670000-05:00,41.698866,-86.234637,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.221,0.782,23339.81861101136,315.0,434.0,2849.1223425511525,22.0,2281.486,2,Android 16 - WebView 134.0.6998.135,Page download completed,79,0,0,enhancedphone,,10.12.130.233,23.64.114.202,tiktok.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6315.0,Bowl,AT&T
2026-02-26 12:12:06.412000-05:00,41.698866,-86.234637,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,1.601,1.369,7046.22395530008,93.0,222.0,860.1397005113223,21.0,1205.792,2,Android 16 - WebView 134.0.6998.135,Page download completed,59,0,11,enhancedphone,,10.12.130.233,57.144.204.6,facebook.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6315.0,Bowl,AT&T
2026-02-26 12:12:09.707000-05:00,41.698871,-86.233117,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,9.827,3.942,7137.169236776696,646.0,5889.0,871.2364440639268,57.0,3516.84,1,Android 14 - WebView 117.0.5938.60,Page download completed,196,0,9,fast.t-mobile.com,,10.12.79.156,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,Wi-Fi 6,NR,6055.0,Bowl,T-Mobile
2026-02-26 12:12:10.220000-05:00,41.698866,-86.234637,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,2.667,2.225,36645.22545000224,278.0,357.0,4473.291344803369,25.0,10191.947,1,Android 16 - WebView 134.0.6998.135,Page download completed,251,2,67,enhancedphone,,10.12.130.233,104.119.185.177,ncaa.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6315.0,Bowl,AT&T
2026-02-26 12:12:15.549000-05:00,41.698866,-86.234637,20260226_preGame_Bowl,QualiPoc_619529,AT&T,LTE,4.084,3.445,10293.32173867176,463.0,608.0,1256.5096607402052,46.0,4432.564,1,Android 16 - WebView 134.0.6998.135,Page download completed,266,0,36,enhancedphone,,10.12.130.233,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms,ATT Enhancedphone,Browsing,Downlink,Completed,Bowl,fbd516f0,Wi-Fi 6,LTE,6315.0,Bowl,AT&T
2026-02-26 12:14:03.946000-05:00,41.698852,-86.233128,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.047,1.559,60587.92246197712,199.0,493.0,7395.995780548427,32.0,11807.086,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:14:11.031000-05:00,41.698858,-86.233135,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,5.917,5.452,3509.248403660272,358.0,454.0,428.3747291704883,34.0,2391.551,2,Android 14 - WebView 117.0.5938.60,Page download completed,74,0,0,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2607:7700:0000:003A:0000:0001:1733:19A0,tiktok.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:14:14.245000-05:00,41.698858,-86.233135,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.072,1.515,5882.32267239796,231.0,407.0,718.0602825907588,37.0,1113.97,2,Android 14 - WebView 117.0.5938.60,Page download completed,57,0,9,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2A03:2880:F357:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:14:19.752000-05:00,41.698858,-86.233135,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,4.377,3.953,20128.7681980912,243.0,413.0,2457.124138312676,37.0,9946.124,1,Android 14 - WebView 117.0.5938.60,Page download completed,221,0,47,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2600:1407:3C00:09A3:0000:0000:0000:3134,ncaa.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:14:24.539000-05:00,41.698858,-86.233135,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,3.662,2.628,7190.044586492881,592.0,759.0,877.691864060122,116.0,2361.932,1,Android 14 - WebView 117.0.5938.60,Page download completed,110,0,6,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2A00:1288:0080:0807:0000:0000:0000:0002,sports.yahoo.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
2026-02-26 12:16:38.266000-05:00,41.698485,-86.233127,20260226_preGame_Bowl,QualiPoc_361786,T-Mobile,5G NR,2.024,1.381,70371.92047663104,223.0,551.0,8590.325313405137,32.0,12147.957,2,Android 14 - WebView 117.0.5938.60,Page download completed,35,0,6,fast.t-mobile.com,,2607:FB90:BB9B:89AD:B5E6:AB5B:2620:3AAE,2A03:2880:F357:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default supl mms xcap,T-Mobile US LTE,Browsing,Downlink,Completed,Bowl,a0654bd3,T-Mobile,NR,,Bowl,T-Mobile
